,incident_id,incident_date,state,city_county,address,number_killed,number_injured,latitude,longitude
6,1439593,2019-07-05,Illinois,Chicago,1600 block of E 67th St,0,5,34.027134,-118.3507829
7,1440257,2019-07-05,New York,Brooklyn,Elton St and Belmont Ave,0,4,41.88387900000001,-87.7085187
8,1440765,2019-07-04,Illinois,Rockford,1100 block of Preston St,0,4,41.872262,-87.69373
9,1439737,2019-07-04,California,Los Angeles,1900 block of Adair St,0,4,42.91211149999999,-85.62301
10,1438971,2019-07-04,Illinois,Chicago,800 block of N Homan Ave,1,3,38.5979369,-121.4276274
11,1439765,2019-07-04,California,Fresno,4700 block of E Hamilton Ave,1,3,40.6327104,-74.0271053
12,1439042,2019-07-03,Texas,Katy,5507 Everhart Manor Ln,2,3,29.9673972,-90.10182309999999
13,1438602,2019-07-02,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,44.9884743,-93.25497960000001
14,1437094,2019-07-01,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,29.3984415,-98.5042924
15,1435804,2019-06-30,California,Oakland,3000 block of Brookdale Ave,0,4,41.0321327,-87.5381426
16,1436545,2019-06-30,California,Yucaipa,12700 block of California St,0,5,36.7565424,-119.7711186
17,1436254,2019-06-30,Texas,Dallas,3535 Munger Ave,2,2,37.7849319,-122.4129481
18,1435578,2019-06-30,New York,Bay Shore,Farragut Ave,0,6,36.1144629,-80.24526589999999
19,1435041,2019-06-29,Connecticut,Hartford,Judson St and Martin St,0,4,30.0216391,-95.3123538
20,1435297,2019-06-29,Louisiana,Gray,2700 block of W Park Ave,0,4,29.7235827,-95.4421156
21,1434931,2019-06-29,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,40.110245,-88.2353849
22,1435028,2019-06-29,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,39.3048255,-76.6081873
23,1434882,2019-06-28,New Jersey,Paterson,50 block of Jefferson St,0,4,48.4616279,-122.3386173
24,1434602,2019-06-28,Connecticut,Hamden,937 Choate Ave,0,5,39.9854586,-75.08588999999999
0,1434971,2019-06-28,Georgia,Atlanta,Ira St and Bass St SW,0,7,36.1450958,-96.0023638
1,1434893,2019-06-28,New Jersey,Jersey City,167 Armstrong Ave,0,4,37.7640281,-122.1743935
2,1435217,2019-06-28,Minnesota,Saint Paul,909 Desoto St,0,5,37.7194881,-122.425285
3,1432989,2019-06-27,Georgia,Atlanta,600 block of Parkway Dr,0,7,41.7718443,-87.67278499999999
4,1432930,2019-06-26,Ohio,Akron,900 block of Rowe St,1,3,30.7029976,-88.0786828
5,1433857,2019-06-26,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,42.2699348,-88.96278009999999
6,1429475,2019-06-23,California,La Jolla,7500 block of Draper Ave,1,3,34.027134,-118.3507829
7,1429810,2019-06-23,California,San Jose,568 Habbitts Court,5,0,41.88387900000001,-87.7085187
8,1429047,2019-06-23,Indiana,South Bend,1150 E Mishawaka Ave,1,10,41.872262,-87.69373
9,1429480,2019-06-23,Ohio,Columbus,1767 Genessee Ave,0,5,42.91211149999999,-85.62301
10,1429338,2019-06-23,South Carolina,Abbeville,1108 Cambridge St,3,1,38.5979369,-121.4276274
11,1429399,2019-06-22,Virginia,Hampton,1st St and E Pembroke Ave,0,4,40.6327104,-74.0271053
12,1429022,2019-06-22,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,29.9673972,-90.10182309999999
13,1428595,2019-06-22,Maryland,Baltimore,800 block of N Port St,1,4,44.9884743,-93.25497960000001
14,1428788,2019-06-21,Michigan,Saginaw,1506 N Charles St,1,3,29.3984415,-98.5042924
15,1427483,2019-06-21,Illinois,Chicago,6300 block of S King Dr,0,4,41.0321327,-87.5381426
16,1428047,2019-06-21,California,Santa Maria,519 West Taylor St,5,0,36.7565424,-119.7711186
17,1428229,2019-06-21,California,Richmond,700 block of 14th St,0,5,37.7849319,-122.4129481
18,1426537,2019-06-20,Pennsylvania,Allentown,343 Hamilton St,0,10,36.1144629,-80.24526589999999
19,1425193,2019-06-18,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,30.0216391,-95.3123538
20,1425161,2019-06-17,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,29.7235827,-95.4421156
21,1424957,2019-06-17,Tennessee,Memphis,2872 Coach Dr,0,5,40.110245,-88.2353849
22,1423697,2019-06-16,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,39.3048255,-76.6081873
23,1423330,2019-06-16,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,48.4616279,-122.3386173
24,1423435,2019-06-16,Iowa,Des Moines,1200 block of Sampson St,0,6,39.9854586,-75.08588999999999
0,1422981,2019-06-15,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,36.1450958,-96.0023638
1,1420933,2019-06-12,North Carolina,Charlotte,305 N Graham St,1,3,37.7640281,-122.1743935
2,1419305,2019-06-11,Colorado,Aurora,12500 block of E Kansas Pl,0,4,37.7194881,-122.425285
3,1420432,2019-06-11,Georgia,Savannah,6900 Block of Damascus Rd,2,2,41.7718443,-87.67278499999999
4,1418533,2019-06-09,Ohio,Cleveland,17218 Tarkington Ave,1,3,30.7029976,-88.0786828
5,1418548,2019-06-09,New York,Buffalo,2081 Niagara St,0,4,42.2699348,-88.96278009999999
6,1418457,2019-06-09,Tennessee,Henning,265 N Main St,1,3,34.027134,-118.3507829
7,1418180,2019-06-08,Washington,White Swan,5151 Medicine Valley Rd,5,2,41.88387900000001,-87.7085187
8,1417570,2019-06-08,Illinois,Chicago,3500 block of W North Ave,0,4,41.872262,-87.69373
9,1417716,2019-06-07,Texas,Austin,8220 TX-71,0,5,42.91211149999999,-85.62301
10,1416374,2019-06-06,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,38.5979369,-121.4276274
11,1415399,2019-06-05,California,Santa Rosa,828 W 9th Street,0,4,40.6327104,-74.0271053
12,1412419,2019-06-01,South Carolina,Allendale,473 Main St S,0,5,29.9673972,-90.10182309999999
13,1411598,2019-06-01,Illinois,Chicago,300 block of East Chicago Ave,0,4,44.9884743,-93.25497960000001
14,1411408,2019-06-01,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,29.3984415,-98.5042924
15,1412243,2019-06-01,Illinois,Chicago,5600 block of West Madison St,0,4,41.0321327,-87.5381426
16,1411963,2019-06-01,Georgia,Atlanta,12 Broad Street,0,5,36.7565424,-119.7711186
17,1412430,2019-06-01,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,37.7849319,-122.4129481
18,1410442,2019-05-31,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,36.1144629,-80.24526589999999
19,1411661,2019-05-31,California,West Covina,306 N Hollow Ave,1,3,30.0216391,-95.3123538
20,1410329,2019-05-30,Illinois,Robbins,14000 block of Grace Ave,0,5,29.7235827,-95.4421156
21,1408289,2019-05-29,Texas,Cleveland,26311 TX-321,3,2,40.110245,-88.2353849
22,1409255,2019-05-29,Louisiana,Reserve,300 block of Homewood Place,1,3,39.3048255,-76.6081873
23,1407941,2019-05-27,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,48.4616279,-122.3386173
24,1406330,2019-05-27,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,39.9854586,-75.08588999999999
0,1407189,2019-05-27,New Jersey,Trenton,100 block of Walnut St,1,5,36.1450958,-96.0023638
1,1405445,2019-05-26,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,37.7640281,-122.1743935
2,1405749,2019-05-26,Virginia,La Crosse,800 block of Alvis Road,0,5,37.7194881,-122.425285
3,1406070,2019-05-26,California,Stockton,600 block of E Oak St,1,3,41.7718443,-87.67278499999999
4,1404417,2019-05-25,New Jersey,Trenton,225 Brunswick Ave,0,9,30.7029976,-88.0786828
5,1404580,2019-05-25,Michigan,Detroit,3400 block of Devonshire,3,2,42.2699348,-88.96278009999999
6,1405196,2019-05-25,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,34.027134,-118.3507829
7,1405317,2019-05-25,Maryland,Baltimore,500 block of N Belnord Ave,0,4,41.88387900000001,-87.7085187
8,1405221,2019-05-25,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,41.872262,-87.69373
9,1400095,2019-05-20,Oklahoma,Tulsa,8118 E 16th St,2,2,42.91211149999999,-85.62301
10,1400146,2019-05-20,Louisiana,Alexandria,1900 block of Bacon Street,1,4,38.5979369,-121.4276274
11,1400561,2019-05-20,Ohio,Columbus,2424 Sullivant Ave,0,4,40.6327104,-74.0271053
12,1399820,2019-05-19,Oregon,Portland,226 SE Madison St,0,5,29.9673972,-90.10182309999999
13,1399017,2019-05-18,Mississippi,Cascilla,700 Leverette Ln,1,4,44.9884743,-93.25497960000001
14,1398553,2019-05-18,Alabama,Atmore,100 Martin Luther King Avenue,1,8,29.3984415,-98.5042924
15,1398538,2019-05-18,Indiana,Muncie,2410 W. Euclid Ave,1,6,41.0321327,-87.5381426
16,1398593,2019-05-18,California,Long Beach,1616 West Pacific Coast Highway,1,4,36.7565424,-119.7711186
17,1398584,2019-05-18,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,37.7849319,-122.4129481
18,1400934,2019-05-18,Nebraska,Omaha,2825 Y St,0,4,36.1144629,-80.24526589999999
19,1399346,2019-05-18,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,30.0216391,-95.3123538
20,1398876,2019-05-17,California,Sacramento,7326 Stockton Blvd,1,3,29.7235827,-95.4421156
21,1397521,2019-05-16,Ohio,Cleveland,9500 Cardwell Ave,0,4,40.110245,-88.2353849
22,1396491,2019-05-15,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,39.3048255,-76.6081873
23,1395560,2019-05-14,California,Los Angeles,1248 W 47th St,0,4,48.4616279,-122.3386173
24,1393960,2019-05-13,Louisiana,New Orleans,2100 block of 4th St,0,4,39.9854586,-75.08588999999999
0,1394330,2019-05-13,Missouri,Saint Louis,4047 Shreve Ave,4,1,36.1450958,-96.0023638
1,1392923,2019-05-11,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,37.7640281,-122.1743935
2,1391971,2019-05-10,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,37.7194881,-122.425285
3,1392313,2019-05-10,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,41.7718443,-87.67278499999999
4,1390764,2019-05-08,Indiana,Indianapolis,Roache St and Rader St,0,4,30.7029976,-88.0786828
5,1389220,2019-05-07,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,42.2699348,-88.96278009999999
6,1386962,2019-05-05,New Jersey,North Bergen,2033 45th Street,1,4,34.027134,-118.3507829
7,1387170,2019-05-05,California,Oceano,1001 Cabrillo Hwy,0,6,41.88387900000001,-87.7085187
8,1386510,2019-05-04,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,41.872262,-87.69373
9,1386929,2019-05-04,Indiana,Indianapolis,101 W Maryland St,0,4,42.91211149999999,-85.62301
10,1387245,2019-05-04,California,Stockton,5105 Holiday Dr,1,4,38.5979369,-121.4276274
11,1386575,2019-05-04,Delaware,Wilmington,W 27th St and Tatnall St,0,4,40.6327104,-74.0271053
12,1386481,2019-05-03,Texas,Dallas,5400 Cedar Springs Rd,1,3,29.9673972,-90.10182309999999
13,1386085,2019-05-03,Maryland,Baltimore,1900 block of Ramsay St,0,5,44.9884743,-93.25497960000001
14,1385642,2019-05-03,Maryland,Baltimore,2500 block of E Biddle St,0,4,29.3984415,-98.5042924
15,1384553,2019-05-01,Massachusetts,Boston,32 Windermere Rd,1,3,41.0321327,-87.5381426
16,1383752,2019-04-30,North Carolina,Charlotte,9214 South Library Ln,2,4,36.7565424,-119.7711186
17,1381857,2019-04-28,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,37.7849319,-122.4129481
18,1382099,2019-04-28,Alabama,Birmingham,514 19th St Ensley,0,4,36.1144629,-80.24526589999999
19,1381979,2019-04-28,Maryland,Baltimore,2544 Edmondson Ave,1,7,30.0216391,-95.3123538
20,1382711,2019-04-28,Ohio,West Chester,4637 Wyndtree Dr,4,0,29.7235827,-95.4421156
21,1381771,2019-04-27,Mississippi,Jackson,700 block of Monterey St,1,3,40.110245,-88.2353849
22,1381273,2019-04-27,California,Poway,16934 Chabad Way,1,3,39.3048255,-76.6081873
23,1381734,2019-04-27,California,Los Angeles,700 N San Fernando Rd,0,6,48.4616279,-122.3386173
24,1377519,2019-04-21,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,39.9854586,-75.08588999999999
0,1376873,2019-04-20,Tennessee,Memphis,761 Chestnut Ave,0,6,36.1450958,-96.0023638
1,1376883,2019-04-19,Kansas,Wichita,1628 S George Washington Blvd,0,4,37.7640281,-122.1743935
2,1375235,2019-04-18,Kentucky,Louisville,4000 block of Bells Ln,0,4,37.7194881,-122.425285
3,1373557,2019-04-16,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,41.7718443,-87.67278499999999
4,1370795,2019-04-14,Florida,Miami,NW 19th Ave and 60th St,2,2,30.7029976,-88.0786828
5,1371024,2019-04-14,California,Vallejo,100 block of Princeton Ave,1,3,42.2699348,-88.96278009999999
6,1371065,2019-04-14,California,Stockton,2539 E Main St,0,4,34.027134,-118.3507829
7,1374920,2019-04-13,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,41.88387900000001,-87.7085187
8,1370269,2019-04-12,Illinois,Carbondale,119 N Washington St,0,4,41.872262,-87.69373
9,1368597,2019-04-11,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,42.91211149999999,-85.62301
10,1369109,2019-04-11,California,Los Angeles,E 103rd St and S Main St,1,4,38.5979369,-121.4276274
11,1369148,2019-04-11,Arizona,Phoenix,7112 W Minnezona Ave,3,2,40.6327104,-74.0271053
12,1367011,2019-04-09,Missouri,Kansas City,5339 Michigan Ave,1,3,29.9673972,-90.10182309999999
13,1365052,2019-04-07,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,44.9884743,-93.25497960000001
14,1365077,2019-04-07,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,29.3984415,-98.5042924
15,1365173,2019-04-07,Delaware,Wilmington,940 N Pine St,0,6,41.0321327,-87.5381426
16,1365100,2019-04-07,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,36.7565424,-119.7711186
17,1364443,2019-04-06,Florida,Tallahassee,500 block of Kissimmee St,0,4,37.7849319,-122.4129481
18,1364540,2019-04-06,Illinois,Chicago,6300 block of S Seeley Ave,0,6,36.1144629,-80.24526589999999
19,1363737,2019-04-04,Florida,Panama City,100 block of Allen Ave,1,3,30.0216391,-95.3123538
20,1362715,2019-04-04,Georgia,Stockbridge,300 block of Eagle Ct,3,2,29.7235827,-95.4421156
21,1362364,2019-04-02,Mississippi,Hermanville,13195 MS 18,0,4,40.110245,-88.2353849
22,1362182,2019-04-02,Kentucky,Covington,337 E 13th St,0,5,39.3048255,-76.6081873
23,1360333,2019-03-31,Georgia,Atlanta,3041 Landrum Dr SW,1,4,48.4616279,-122.3386173
24,1359599,2019-03-31,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,39.9854586,-75.08588999999999
0,1359455,2019-03-31,Illinois,Chicago,500 block of N Hamlin Ave,1,4,36.1450958,-96.0023638
1,1357591,2019-03-28,Maryland,Baltimore,6200 block of Boston St,0,4,37.7640281,-122.1743935
2,1355275,2019-03-25,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,37.7194881,-122.425285
3,1353714,2019-03-24,California,San Francisco,1300 Fillmore St,1,5,41.7718443,-87.67278499999999
4,1354049,2019-03-24,Arizona,Phoenix,2202 W McDowell Rd,0,7,30.7029976,-88.0786828
5,1350494,2019-03-19,Arizona,Phoenix,8526 N 27th Ave,2,4,42.2699348,-88.96278009999999
6,1348844,2019-03-17,Georgia,Augusta,900 block of Broad St,0,4,34.027134,-118.3507829
7,1349256,2019-03-17,Georgia,Rochelle,Dennis St,1,3,41.88387900000001,-87.7085187
8,1348793,2019-03-17,Nevada,Las Vegas,600 E Fremont St,0,4,41.872262,-87.69373
9,1347974,2019-03-16,New Jersey,Camden,619 Ferry Ave,1,3,42.91211149999999,-85.62301
10,1348291,2019-03-15,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,38.5979369,-121.4276274
11,1347894,2019-03-14,Montana,Missoula,5145 Airway Blvd,1,3,40.6327104,-74.0271053
12,1344488,2019-03-11,New Jersey,Paterson,291 12th Ave,0,4,29.9673972,-90.10182309999999
13,1343330,2019-03-10,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,44.9884743,-93.25497960000001
14,1343274,2019-03-10,Colorado,Denver,15th St and Market St,1,4,29.3984415,-98.5042924
15,1338860,2019-03-03,California,Oakland,316 14th St,0,4,41.0321327,-87.5381426
16,1338765,2019-03-03,Illinois,Chicago,2900 block of E 79th St,0,6,36.7565424,-119.7711186
17,1338790,2019-03-02,Arkansas,Pine Bluff,723 East 25th Ave,1,4,37.7849319,-122.4129481
18,1337498,2019-02-28,California,Oakland,9755 Edes Ave,1,3,36.1144629,-80.24526589999999
19,1333480,2019-02-22,Alabama,Birmingham,1100 block of Carnation Dr,2,2,30.0216391,-95.3123538
20,1331974,2019-02-21,Maryland,Baltimore,500 block of Bloom St,1,4,29.7235827,-95.4421156
21,1332507,2019-02-21,Kentucky,Elizabethtown,600 N Miles St,2,2,40.110245,-88.2353849
22,1332429,2019-02-21,Texas,Houston,12800 block of Eastbrook Dr,2,2,39.3048255,-76.6081873
23,1332181,2019-02-20,Tennessee,Covington,529 N College St,0,4,48.4616279,-122.3386173
24,1329144,2019-02-17,Texas,Henderson,504 S Van Buren St,2,2,39.9854586,-75.08588999999999
0,1328792,2019-02-17,Indiana,Evansville,664 E Illinois St,0,5,36.1450958,-96.0023638
1,1329075,2019-02-17,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,37.7640281,-122.1743935
2,1328562,2019-02-16,Mississippi,Clinton,1214 Foxhill Dr,5,0,37.7194881,-122.425285
3,1327321,2019-02-15,Illinois,Aurora,641 Archer Ave,6,6,41.7718443,-87.67278499999999
4,1324279,2019-02-11,Texas,Livingston,3628 FM 3126,5,0,30.7029976,-88.0786828
5,1323448,2019-02-09,Virginia,Petersburg,109 Perry St,0,4,42.2699348,-88.96278009999999
6,1321021,2019-02-06,New York,Brooklyn,1778 Fulton St,1,3,34.027134,-118.3507829
7,1321093,2019-02-05,Texas,San Antonio,538 Hot Wells Blvd,2,2,41.88387900000001,-87.7085187
8,1319333,2019-02-04,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,41.872262,-87.69373
9,1319325,2019-02-04,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,42.91211149999999,-85.62301
10,1318391,2019-02-03,Illinois,Chicago,938 E 75th St,2,5,38.5979369,-121.4276274
11,1320286,2019-02-03,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,40.6327104,-74.0271053
12,1318187,2019-02-01,California,San Diego,6800 block of Springfield St,0,4,29.9673972,-90.10182309999999
13,1314289,2019-01-28,Texas,Houston,7815 Harding St,2,5,44.9884743,-93.25497960000001
14,1314253,2019-01-27,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,29.3984415,-98.5042924
15,1312391,2019-01-26,Georgia,Albany,300 block of W Roosevelt,0,4,41.0321327,-87.5381426
16,1312284,2019-01-26,Louisiana,Gonzales,42350 Church Point Rd,5,0,36.7565424,-119.7711186
17,1312463,2019-01-26,Indiana,Indianapolis,2957 N Sherman Dr,0,5,37.7849319,-122.4129481
18,1313291,2019-01-26,New Jersey,Newark,612 Bergen St,1,3,36.1144629,-80.24526589999999
19,1310775,2019-01-24,Pennsylvania,State College,1450 S Atherton St,4,1,30.0216391,-95.3123538
20,1310397,2019-01-24,Georgia,Rockmart,319 Williamson St,4,1,29.7235827,-95.4421156
21,1309114,2019-01-23,Florida,Sebring,1901 US 27 S,5,0,40.110245,-88.2353849
22,1306920,2019-01-20,Florida,Miami,26133 SW 139th Ave,0,4,39.3048255,-76.6081873
23,1305563,2019-01-19,Pennsylvania,Lebanon,1140 Church St,0,4,48.4616279,-122.3386173
24,1305679,2019-01-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4,39.9854586,-75.08588999999999
0,1305516,2019-01-19,Illinois,Chicago,4400 block of W Madison St,0,4,36.1450958,-96.0023638
1,1305538,2019-01-19,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,37.7640281,-122.1743935
2,1305294,2019-01-19,Texas,Houston,7041 Sherman St,3,2,37.7194881,-122.425285
3,1303486,2019-01-17,Kentucky,Owensboro,940 Audubon Ave,3,1,41.7718443,-87.67278499999999
4,1302060,2019-01-16,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,30.7029976,-88.0786828
5,1303303,2019-01-16,California,Palmdale,Ranch Center Dr and 40th St W,3,1,42.2699348,-88.96278009999999
6,1301778,2019-01-15,Arkansas,Little Rock,5420 Baseline Rd,1,4,34.027134,-118.3507829
7,1299680,2019-01-13,Arizona,Phoenix,2445 E Van Buren St,1,5,41.88387900000001,-87.7085187
8,1295294,2019-01-06,New Mexico,Roswell,1300 block of W College Blvd,0,4,41.872262,-87.69373
9,1292684,2019-01-04,Virginia,Hurt,3197 Shula Dr,3,2,42.91211149999999,-85.62301
10,1293054,2019-01-04,California,Torrance,22501 Hawthorne Blvd,3,4,38.5979369,-121.4276274
11,1292941,2019-01-03,Arizona,Yuma,3800 block of E County 18½ St,1,3,40.6327104,-74.0271053
12,1291779,2019-01-02,Arkansas,Jonesboro,3516 Galaxy St,1,3,29.9673972,-90.10182309999999
13,1289877,2019-01-01,South Carolina,Columbia,1709 Decker Blvd,0,5,44.9884743,-93.25497960000001
14,1289618,2019-01-01,Florida,Tallahassee,2020 W Pensacola St,0,5,29.3984415,-98.5042924
15,1289686,2018-12-31,Ohio,Cleveland,4462 Denison Ave,3,2,41.0321327,-87.5381426
16,1288376,2018-12-29,Ohio,Lima,904 S Main St,1,3,36.7565424,-119.7711186
17,1287286,2018-12-28,Missouri,Saint Charles,150 Whetstone Dr,4,1,37.7849319,-122.4129481
18,1284586,2018-12-24,Louisiana,Lutcher,2176 Main St,2,2,36.1144629,-80.24526589999999
19,1283229,2018-12-23,Missouri,Springfield,1042 W College St,1,6,30.0216391,-95.3123538
20,1282704,2018-12-22,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,29.7235827,-95.4421156
21,1279617,2018-12-18,Maryland,Baltimore,3942 Park Heights Ave,0,5,40.110245,-88.2353849
22,1277327,2018-12-15,Florida,Miami,239 NW 16th St,0,5,39.3048255,-76.6081873
23,1277411,2018-12-14,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,48.4616279,-122.3386173
24,1276091,2018-12-13,Pennsylvania,Philadelphia,4505 N Broad St,0,4,39.9854586,-75.08588999999999
0,1276298,2018-12-11,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,36.1450958,-96.0023638
1,1272855,2018-12-09,Wisconsin,Madison,3554 E Washington Ave,0,4,37.7640281,-122.1743935
2,1273161,2018-12-08,California,Inglewood,801 S Inglewood Ave,0,5,37.7194881,-122.425285
3,1272106,2018-12-08,New York,Corona (Queens),89-25 130th St,0,5,41.7718443,-87.67278499999999
4,1267682,2018-12-01,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,30.7029976,-88.0786828
5,1266937,2018-11-26,Tennessee,Powell,Tammy Dr,0,4,42.2699348,-88.96278009999999
6,1262814,2018-11-25,Alabama,Demopolis,Floyd St and Field St,2,2,34.027134,-118.3507829
7,1263332,2018-11-25,California,Oakland,1000 block of 24th St,0,4,41.88387900000001,-87.7085187
8,1263086,2018-11-25,Texas,Houston,4500 block of Yale St,1,3,41.872262,-87.69373
9,1262013,2018-11-23,Florida,Miami,5801 NW 27th Ave,2,5,42.91211149999999,-85.62301
10,1261351,2018-11-22,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,38.5979369,-121.4276274
11,1260525,2018-11-21,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,40.6327104,-74.0271053
12,1258777,2018-11-19,Colorado,Denver,1200 21st Street,1,4,29.9673972,-90.10182309999999
13,1258804,2018-11-19,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,44.9884743,-93.25497960000001
14,1258009,2018-11-18,California,Los Angeles (Watts),95th St and Defiance Ave,1,4,29.3984415,-98.5042924
15,1257508,2018-11-16,Arkansas,Little Rock,4405 W 14th St,3,1,41.0321327,-87.5381426
16,1256435,2018-11-14,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,36.7565424,-119.7711186
17,1254225,2018-11-13,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,37.7849319,-122.4129481
18,1254084,2018-11-12,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,36.1144629,-80.24526589999999
19,1253361,2018-11-11,Arizona,Globe,598 N Broad St,3,1,30.0216391,-95.3123538
20,1249561,2018-11-07,California,Thousand Oaks,99 Rolling Oaks Dr,13,2,29.7235827,-95.4421156
21,1246727,2018-11-03,New York,Watertown,136 Franklin St,0,5,40.110245,-88.2353849
22,1247019,2018-11-02,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,39.3048255,-76.6081873
23,1246489,2018-11-02,Florida,Tallahassee,1950 Thomasville Rd,3,4,48.4616279,-122.3386173
24,1245703,2018-11-01,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,39.9854586,-75.08588999999999
0,1245274,2018-11-01,Missouri,Springfield,906 E Locust St,3,2,36.1450958,-96.0023638
1,1244754,2018-10-31,Michigan,Detroit,19000 block of Langholm St,1,3,37.7640281,-122.1743935
2,1246059,2018-10-30,California,Vallejo,Woodrow Ave and Reis Ave,2,3,37.7194881,-122.425285
3,1244424,2018-10-30,California,Los Angeles,65th Place and Vermont Avenue,0,5,41.7718443,-87.67278499999999
4,1243331,2018-10-29,California,Riverside,3252 Mission Inn Ave,0,7,30.7029976,-88.0786828
5,1243010,2018-10-28,Arkansas,El Dorado,2 Whites Quarters,2,2,42.2699348,-88.96278009999999
6,1242807,2018-10-27,Tennessee,Memphis,4275 Lady Slipper Ln,0,5,34.027134,-118.3507829
7,1241819,2018-10-27,Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7,41.88387900000001,-87.7085187
8,1242443,2018-10-26,New Jersey,Jersey City,77 Brinkerhoff St,1,3,41.872262,-87.69373
9,1240751,2018-10-24,Illinois,Chicago,6200 block of S King Dr,0,5,42.91211149999999,-85.62301
10,1238603,2018-10-22,Illinois,Chicago,9231 S Cottage Grove Av,0,6,38.5979369,-121.4276274
11,1237930,2018-10-21,Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5,40.6327104,-74.0271053
12,1238052,2018-10-21,Washington,Lakewood,8722 S Tacoma Way,1,3,29.9673972,-90.10182309999999
13,1234087,2018-10-16,Georgia,Atlanta,Broad St,0,4,44.9884743,-93.25497960000001
14,1233663,2018-10-15,Tennessee,Columbia,1075 Carters Creek Pike,5,0,29.3984415,-98.5042924
15,1232554,2018-10-14,Texas,Fort Worth,5310 E Rosedale St,0,4,41.0321327,-87.5381426
16,1233563,2018-10-14,Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1,36.7565424,-119.7711186
17,1233068,2018-10-14,California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2,37.7849319,-122.4129481
18,1232288,2018-10-13,Texas,Taft,511 Wilburn St,4,1,36.1144629,-80.24526589999999
19,1232018,2018-10-13,Missouri,Saint Louis,400 block of Midlothian Road,0,4,30.0216391,-95.3123538
20,1232044,2018-10-12,South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6,29.7235827,-95.4421156
