,incident_id,incident_date,state,city_county,address,number_killed,number_injured,latitude,longitude
983,1448578,2019-07-15,Georgia,Atlanta,1572 Hardee St NE,0,4,33.7555946,-84.3366827
984,1447456,2019-07-14,Illinois,Chicago,4600 block of W Erie St,0,4,41.8925255,-87.74139459999999
985,1446611,2019-07-13,Illinois,Chicago,7900 block of S Loomis Blvd,1,4,41.7504168,-87.65858349999999
986,1447057,2019-07-13,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,39.97733849999999,-75.2313382
987,1445066,2019-07-11,Texas,Houston,5901 Royal Palms St,0,4,29.697754,-95.331251
988,1441967,2019-07-08,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,38.8324029,-77.0087428
989,1441565,2019-07-07,Michigan,Flint,Clio Rd and Myrtle St,0,6,43.0503962,-83.73268619999999
990,1441613,2019-07-07,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,38.6332014,-90.19611049999999
991,1441396,2019-07-07,Illinois,Chicago,5600 block of S Paulina St,0,4,41.7921493,-87.6669876
992,1441296,2019-07-07,Illinois,Chicago,600 block of W 61st Pl,0,4,41.783262,-87.639763
993,1441317,2019-07-07,New Mexico,Albuquerque,211 Gold Ave SW,0,4,35.0835952,-106.6499235
994,1441427,2019-07-06,California,San Jose,3036 Quinto Way,0,4,37.26803659999999,-121.9141763
995,1441721,2019-07-06,Missouri,Saint Louis,1921 Chambers Rd,5,0,38.7494386,-90.2641321
996,1440510,2019-07-05,Massachusetts,Boston,Maple St,0,6,42.3083372,-71.0861374
997,1440879,2019-07-05,Nevada,Reno,600 block of Spokane St,1,5,39.5346977,-119.8007613
998,1439593,2019-07-05,Illinois,Chicago,1600 block of E 67th St,0,5,41.7733544,-87.5850604
999,1440257,2019-07-05,New York,Brooklyn,Elton St and Belmont Ave,0,4,40.6724642,-73.883074
1000,1440765,2019-07-04,Illinois,Rockford,1100 block of Preston St,0,4,42.2714764,-89.10634209999999
1001,1439737,2019-07-04,California,Los Angeles,1900 block of Adair St,0,4,34.0280185,-118.2582842
1002,1438971,2019-07-04,Illinois,Chicago,800 block of N Homan Ave,1,3,41.8954986,-87.7114211
1003,1439765,2019-07-04,California,Fresno,4700 block of E Hamilton Ave,1,3,36.7245752,-119.7409002
1004,1439042,2019-07-03,Texas,Katy,5507 Everhart Manor Ln,2,3,29.7177492,-95.7969688
1005,1438602,2019-07-02,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,38.6712314,-90.2935766
1006,1437094,2019-07-01,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,39.3049145,-76.5815013
1007,1435804,2019-06-30,California,Oakland,3000 block of Brookdale Ave,0,4,37.7923949,-122.2155025
1008,1436545,2019-06-30,California,Yucaipa,12700 block of California St,0,5,34.0228992,-117.0392212
1009,1436254,2019-06-30,Texas,Dallas,3535 Munger Ave,2,2,32.7980098,-96.78981019999999
1010,1435578,2019-06-30,New York,Bay Shore,Farragut Ave,0,6,40.74698799999999,-73.26109919999999
1011,1435041,2019-06-29,Connecticut,Hartford,Judson St and Martin St,0,4,41.7893425,-72.6799544
1012,1435297,2019-06-29,Louisiana,Gray,2700 block of W Park Ave,0,4,29.70844809999999,-90.7912856
1013,1434931,2019-06-29,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,41.8776692,-87.68655799999999
1014,1435028,2019-06-29,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,30.4511151,-91.1157084
1015,1434882,2019-06-28,New Jersey,Paterson,50 block of Jefferson St,0,4,40.925607,-74.1711459
1016,1434602,2019-06-28,Connecticut,Hamden,937 Choate Ave,0,5,41.4219256,-72.9375733
1017,1434971,2019-06-28,Georgia,Atlanta,Ira St and Bass St SW,0,7,33.7356464,-84.3999789
1018,1434893,2019-06-28,New Jersey,Jersey City,167 Armstrong Ave,0,4,40.7027342,-74.0873695
1019,1435217,2019-06-28,Minnesota,Saint Paul,909 Desoto St,0,5,44.9686572,-93.0815016
1020,1432989,2019-06-27,Georgia,Atlanta,600 block of Parkway Dr,0,7,33.7708803,-84.3730704
1021,1432930,2019-06-26,Ohio,Akron,900 block of Rowe St,1,3,41.0539403,-81.50205430000001
1022,1433857,2019-06-26,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,43.069893,-87.9559
1023,1429475,2019-06-23,California,La Jolla,7500 block of Draper Ave,1,3,32.8396762,-117.2761278
1024,1429810,2019-06-23,California,San Jose,568 Habbitts Court,5,0,37.3010716,-121.8417386
1025,1429047,2019-06-23,Indiana,South Bend,1150 E Mishawaka Ave,1,10,41.6663944,-86.2330389
1026,1429480,2019-06-23,Ohio,Columbus,1767 Genessee Ave,0,5,40.0187554,-82.9634088
1027,1429338,2019-06-23,South Carolina,Abbeville,1108 Cambridge St,3,1,34.1886196,-82.3579247
1028,1429399,2019-06-22,Virginia,Hampton,1st St and E Pembroke Ave,0,4,37.0408796,-76.30382589999999
1029,1429022,2019-06-22,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,39.9300578,-75.185302
1030,1428595,2019-06-22,Maryland,Baltimore,800 block of N Port St,1,4,39.3001869,-76.5832693
1031,1428788,2019-06-21,Michigan,Saginaw,1506 N Charles St,1,3,43.4296369,-83.9677083
1032,1427483,2019-06-21,Illinois,Chicago,6300 block of S King Dr,0,4,41.7792315,-87.6160233
1033,1428047,2019-06-21,California,Santa Maria,519 West Taylor St,5,0,34.975691,-120.440787
1034,1428229,2019-06-21,California,Richmond,700 block of 14th St,0,5,37.9421263,-122.356409
1035,1426537,2019-06-20,Pennsylvania,Allentown,343 Hamilton St,0,10,40.6050018,-75.4629204
1036,1425193,2019-06-18,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,40.728212,-74.18249089999999
1037,1425161,2019-06-17,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,29.4213971,-98.48100219999999
1038,1424957,2019-06-17,Tennessee,Memphis,2872 Coach Dr,0,5,35.2042186,-89.9250124
1039,1423697,2019-06-16,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,39.9108889,-75.22947169999999
1040,1423330,2019-06-16,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,38.2354477,-85.7875766
1041,1423435,2019-06-16,Iowa,Des Moines,1200 block of Sampson St,0,6,41.6008703,-93.5927032
1042,1422981,2019-06-15,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,32.4570365,-93.77755979999999
1043,1420933,2019-06-12,North Carolina,Charlotte,305 N Graham St,1,3,35.2326744,-80.8444375
1044,1419305,2019-06-11,Colorado,Aurora,12500 block of E Kansas Pl,0,4,39.6944251,-104.842459
1045,1420432,2019-06-11,Georgia,Savannah,6900 Block of Damascus Rd,2,2,32.0044661,-81.0727251
1046,1418533,2019-06-09,Ohio,Cleveland,17218 Tarkington Ave,1,3,41.4292685,-81.5616993
1047,1418548,2019-06-09,New York,Buffalo,2081 Niagara St,0,4,42.9411261,-78.90535220000001
1048,1418457,2019-06-09,Tennessee,Henning,265 N Main St,1,3,35.673603,-89.572743
1049,1418180,2019-06-08,Washington,White Swan,5151 Medicine Valley Rd,5,2,46.4225286,-120.823627
1050,1417570,2019-06-08,Illinois,Chicago,3500 block of W North Ave,0,4,41.910373,-87.714219
1051,1417716,2019-06-07,Texas,Austin,8220 TX-71,0,5,30.2475924,-97.8863259
1052,1416374,2019-06-06,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,41.9284979,-87.6321816
1053,1415399,2019-06-05,California,Santa Rosa,828 W 9th Street,0,4,38.440738,-122.734969
1054,1412419,2019-06-01,South Carolina,Allendale,473 Main St S,0,5,33.0038021,-81.31506739999999
1055,1411598,2019-06-01,Illinois,Chicago,300 block of East Chicago Ave,0,4,41.8971279,-87.6175245
1056,1411408,2019-06-01,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,36.8363657,-76.33598239999999
1057,1412243,2019-06-01,Illinois,Chicago,5600 block of West Madison St,0,4,41.8807263,-87.7650676
1058,1411963,2019-06-01,Georgia,Atlanta,12 Broad Street,0,5,33.7547072,-84.391403
1059,1412430,2019-06-01,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,32.842935,-83.69167159999999
1060,1410442,2019-05-31,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,36.7510164,-76.0574123
1061,1411661,2019-05-31,California,West Covina,306 N Hollow Ave,1,3,34.0754405,-117.936319
1062,1410329,2019-05-30,Illinois,Robbins,14000 block of Grace Ave,0,5,41.6383,-87.7058314
1063,1408289,2019-05-29,Texas,Cleveland,26311 TX-321,3,2,30.3255657,-95.0500946
1064,1409255,2019-05-29,Louisiana,Reserve,300 block of Homewood Place,1,3,30.0686267,-90.54504209999999
1065,1407941,2019-05-27,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,38.7134198,-90.2547828
1066,1406330,2019-05-27,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,38.8611047,-76.9972245
1067,1407189,2019-05-27,New Jersey,Trenton,100 block of Walnut St,1,5,40.2209606,-74.74892
1068,1405445,2019-05-26,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,38.839294,-76.994089
1069,1405749,2019-05-26,Virginia,La Crosse,800 block of Alvis Road,0,5,36.6091459,-78.027849
1070,1406070,2019-05-26,California,Stockton,600 block of E Oak St,1,3,37.959817,-121.2848589
1071,1404417,2019-05-25,New Jersey,Trenton,225 Brunswick Ave,0,9,40.228236,-74.761387
1072,1404580,2019-05-25,Michigan,Detroit,3400 block of Devonshire,3,2,42.3901533,-82.93441059999999
1073,1405196,2019-05-25,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,36.79987060000001,-76.39959
1074,1405317,2019-05-25,Maryland,Baltimore,500 block of N Belnord Ave,0,4,39.297176,-76.57885999999999
1075,1405221,2019-05-25,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,35.4968358,-97.4944349
1076,1400095,2019-05-20,Oklahoma,Tulsa,8118 E 16th St,2,2,36.1383481,-95.8856563
1077,1400146,2019-05-20,Louisiana,Alexandria,1900 block of Bacon Street,1,4,31.2863527,-92.4558442
1078,1400561,2019-05-20,Ohio,Columbus,2424 Sullivant Ave,0,4,39.9456086,-83.0634663
1079,1399820,2019-05-19,Oregon,Portland,226 SE Madison St,0,5,45.5127145,-122.6630883
1080,1399017,2019-05-18,Mississippi,Cascilla,700 Leverette Ln,1,4,33.8848664,-90.1201993
1081,1398553,2019-05-18,Alabama,Atmore,100 Martin Luther King Avenue,1,8,31.0320918,-87.4793681
1082,1398538,2019-05-18,Indiana,Muncie,2410 W. Euclid Ave,1,6,40.2073182,-85.4147845
1083,1398593,2019-05-18,California,Long Beach,1616 West Pacific Coast Highway,1,4,33.7896607,-118.2142617
1084,1398584,2019-05-18,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,41.9216506,-91.65544249999999
1085,1400934,2019-05-18,Nebraska,Omaha,2825 Y St,0,4,41.1974141,-95.9558886
1086,1399346,2019-05-18,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,36.1501727,-80.2511464
1087,1398876,2019-05-17,California,Sacramento,7326 Stockton Blvd,1,3,38.4915827,-121.4281185
1088,1397521,2019-05-16,Ohio,Cleveland,9500 Cardwell Ave,0,4,41.4347721,-81.61740089999999
1089,1396491,2019-05-15,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,29.9458519,-90.3167828
1090,1395560,2019-05-14,California,Los Angeles,1248 W 47th St,0,4,34.0003559,-118.2973649
1091,1393960,2019-05-13,Louisiana,New Orleans,2100 block of 4th St,0,4,29.9355721,-90.0882232
1092,1394330,2019-05-13,Missouri,Saint Louis,4047 Shreve Ave,4,1,38.6773654,-90.2433956
1093,1392923,2019-05-11,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,40.9813323,-75.47401669999999
1094,1391971,2019-05-10,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,39.9836125,-75.1712474
1095,1392313,2019-05-10,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,38.662662,-90.22655309999999
1096,1390764,2019-05-08,Indiana,Indianapolis,Roache St and Rader St,0,4,39.8046292,-86.1780773
1097,1389220,2019-05-07,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,39.55595950000001,-104.997907
1098,1386962,2019-05-05,New Jersey,North Bergen,2033 45th Street,1,4,40.7846455,-74.0352157
1099,1387170,2019-05-05,California,Oceano,1001 Cabrillo Hwy,0,6,35.1124953,-120.6255738
1100,1386510,2019-05-04,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,38.6713502,-90.26379279999999
1101,1386929,2019-05-04,Indiana,Indianapolis,101 W Maryland St,0,4,39.7651971,-86.16046960000001
1102,1387245,2019-05-04,California,Stockton,5105 Holiday Dr,1,4,38.0012191,-121.2972424
1103,1386575,2019-05-04,Delaware,Wilmington,W 27th St and Tatnall St,0,4,39.75579099999999,-75.5356448
1104,1386481,2019-05-03,Texas,Dallas,5400 Cedar Springs Rd,1,3,32.823074,-96.828402
1105,1386085,2019-05-03,Maryland,Baltimore,1900 block of Ramsay St,0,5,39.2833043,-76.64717999999999
1106,1385642,2019-05-03,Maryland,Baltimore,2500 block of E Biddle St,0,4,39.3049337,-76.58251709999999
1107,1384553,2019-05-01,Massachusetts,Boston,32 Windermere Rd,1,3,42.31385050000001,-71.0626363
1108,1383752,2019-04-30,North Carolina,Charlotte,9214 South Library Ln,2,4,35.305966,-80.730937
1109,1381857,2019-04-28,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,36.1719048,-86.80795069999999
1110,1382099,2019-04-28,Alabama,Birmingham,514 19th St Ensley,0,4,33.512937,-86.896118
1111,1381979,2019-04-28,Maryland,Baltimore,2544 Edmondson Ave,1,7,39.2949057,-76.6577434
1112,1382711,2019-04-28,Ohio,West Chester,4637 Wyndtree Dr,4,0,39.3506968,-84.46779839999999
1113,1381771,2019-04-27,Mississippi,Jackson,700 block of Monterey St,1,3,32.2763824,-90.22716559999999
1114,1381273,2019-04-27,California,Poway,16934 Chabad Way,1,3,33.0191414,-117.0531582
1115,1381734,2019-04-27,California,Los Angeles,700 N San Fernando Rd,0,6,34.0895046,-118.2263927
1116,1377519,2019-04-21,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,39.9352439,-75.19571560000001
1117,1376873,2019-04-20,Tennessee,Memphis,761 Chestnut Ave,0,6,35.1020499,-90.0373019
1118,1376883,2019-04-19,Kansas,Wichita,1628 S George Washington Blvd,0,4,37.6638747,-97.2999061
1119,1375235,2019-04-18,Kentucky,Louisville,4000 block of Bells Ln,0,4,38.2227219,-85.8223184
1120,1373557,2019-04-16,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,39.162339,-77.264707
1121,1370795,2019-04-14,Florida,Miami,NW 19th Ave and 60th St,2,2,25.8297859,-80.2288686
1122,1371024,2019-04-14,California,Vallejo,100 block of Princeton Ave,1,3,38.1505918,-122.251364
1123,1371065,2019-04-14,California,Stockton,2539 E Main St,0,4,37.9549561,-121.2509449
1124,1374920,2019-04-13,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,33.9173401,-117.2524156
1125,1370269,2019-04-12,Illinois,Carbondale,119 N Washington St,0,4,37.728101,-89.2151068
1126,1368597,2019-04-11,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,39.31516390000001,-76.6479425
1127,1369109,2019-04-11,California,Los Angeles,E 103rd St and S Main St,1,4,33.9428494,-118.2738951
1128,1369148,2019-04-11,Arizona,Phoenix,7112 W Minnezona Ave,3,2,33.504031,-112.2121516
1129,1367011,2019-04-09,Missouri,Kansas City,5339 Michigan Ave,1,3,39.029042,-94.56286569999999
1130,1365052,2019-04-07,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,36.1002292,-80.2470644
1131,1365077,2019-04-07,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,39.8001297,-86.1052405
1132,1365173,2019-04-07,Delaware,Wilmington,940 N Pine St,0,6,39.7428375,-75.541532
1133,1365100,2019-04-07,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,32.390131,-93.7673114
1134,1364443,2019-04-06,Florida,Tallahassee,500 block of Kissimmee St,0,4,30.4225982,-84.2896729
1135,1364540,2019-04-06,Illinois,Chicago,6300 block of S Seeley Ave,0,6,41.7793072,-87.6751244
1136,1363737,2019-04-04,Florida,Panama City,100 block of Allen Ave,1,3,30.146067,-85.6543447
1137,1362715,2019-04-04,Georgia,Stockbridge,300 block of Eagle Ct,3,2,33.5269572,-84.2404131
1138,1362364,2019-04-02,Mississippi,Hermanville,13195 MS 18,0,4,31.9619055,-90.83883220000001
1139,1362182,2019-04-02,Kentucky,Covington,337 E 13th St,0,5,39.0773641,-84.5018786
1140,1360333,2019-03-31,Georgia,Atlanta,3041 Landrum Dr SW,1,4,33.7079186,-84.4871254
1141,1359599,2019-03-31,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,32.8472343,-79.9610807
1142,1359455,2019-03-31,Illinois,Chicago,500 block of N Hamlin Ave,1,4,41.890091,-87.721392
1143,1357591,2019-03-28,Maryland,Baltimore,6200 block of Boston St,0,4,39.2780308,-76.54157579999999
1144,1355275,2019-03-25,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,36.2358915,-115.1758532
1145,1353714,2019-03-24,California,San Francisco,1300 Fillmore St,1,5,37.7815877,-122.4321369
1146,1354049,2019-03-24,Arizona,Phoenix,2202 W McDowell Rd,0,7,33.466165,-112.1066706
1147,1350494,2019-03-19,Arizona,Phoenix,8526 N 27th Ave,2,4,33.561375,-112.1171963
1148,1348844,2019-03-17,Georgia,Augusta,900 block of Broad St,0,4,33.4758643,-81.9675384
1149,1349256,2019-03-17,Georgia,Rochelle,Dennis St,1,3,31.9527985,-83.4683149
1150,1348793,2019-03-17,Nevada,Las Vegas,600 E Fremont St,0,4,36.1690762,-115.1389825
1151,1347974,2019-03-16,New Jersey,Camden,619 Ferry Ave,1,3,39.9216792,-75.1172529
1152,1348291,2019-03-15,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,30.6720433,-88.08677490000001
1153,1347894,2019-03-14,Montana,Missoula,5145 Airway Blvd,1,3,46.9214175,-114.0720695
1154,1344488,2019-03-11,New Jersey,Paterson,291 12th Ave,0,4,40.9205806,-74.1520489
1155,1343330,2019-03-10,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,32.4867168,-93.7931052
1156,1343274,2019-03-10,Colorado,Denver,15th St and Market St,1,4,39.7489461,-104.9994939
1157,1338860,2019-03-03,California,Oakland,316 14th St,0,4,37.8033163,-122.2678922
1158,1338765,2019-03-03,Illinois,Chicago,2900 block of E 79th St,0,6,41.75204180000001,-87.5538227
1159,1338790,2019-03-02,Arkansas,Pine Bluff,723 East 25th Ave,1,4,34.20485499999999,-91.9939452
1160,1337498,2019-02-28,California,Oakland,9755 Edes Ave,1,3,37.7363711,-122.1841664
1161,1333480,2019-02-22,Alabama,Birmingham,1100 block of Carnation Dr,2,2,33.610606,-86.6971622
1162,1331974,2019-02-21,Maryland,Baltimore,500 block of Bloom St,1,4,39.30838019999999,-76.6365167
1163,1332507,2019-02-21,Kentucky,Elizabethtown,600 N Miles St,2,2,37.7026692,-85.85724019999999
1164,1332429,2019-02-21,Texas,Houston,12800 block of Eastbrook Dr,2,2,29.791969,-95.2116207
1165,1332181,2019-02-20,Tennessee,Covington,529 N College St,0,4,35.5710678,-89.6484222
1166,1329144,2019-02-17,Texas,Henderson,504 S Van Buren St,2,2,32.1494334,-94.8018118
1167,1328792,2019-02-17,Indiana,Evansville,664 E Illinois St,0,5,37.979329,-87.554693
1168,1329075,2019-02-17,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,29.9545703,-90.0746022
1169,1328562,2019-02-16,Mississippi,Clinton,1214 Foxhill Dr,5,0,32.3524829,-90.3194259
1170,1327321,2019-02-15,Illinois,Aurora,641 Archer Ave,6,6,41.7563683,-88.33273679999999
1171,1324279,2019-02-11,Texas,Livingston,3628 FM 3126,5,0,30.7249679,-95.05633530000001
1172,1323448,2019-02-09,Virginia,Petersburg,109 Perry St,0,4,37.2249556,-77.406449
1173,1321021,2019-02-06,New York,Brooklyn,1778 Fulton St,1,3,40.6790711,-73.9283701
1174,1321093,2019-02-05,Texas,San Antonio,538 Hot Wells Blvd,2,2,29.3680822,-98.45904139999999
1175,1319333,2019-02-04,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,38.8736444,-76.9717545
1176,1319325,2019-02-04,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,30.4856355,-91.161113
1177,1318391,2019-02-03,Illinois,Chicago,938 E 75th St,2,5,41.7588199,-87.60131830000002
1178,1320286,2019-02-03,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,33.8122657,-116.5062457
1179,1318187,2019-02-01,California,San Diego,6800 block of Springfield St,0,4,32.7286219,-117.0522165
1180,1314289,2019-01-28,Texas,Houston,7815 Harding St,2,5,29.7093948,-95.2818521
1181,1314253,2019-01-27,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,33.4932873,-86.8917312
1182,1312391,2019-01-26,Georgia,Albany,300 block of W Roosevelt,0,4,31.5814139,-84.1548631
1183,1312284,2019-01-26,Louisiana,Gonzales,42350 Church Point Rd,5,0,30.2405149,-90.89293579999999
1184,1312463,2019-01-26,Indiana,Indianapolis,2957 N Sherman Dr,0,5,39.8102345,-86.1023371
1185,1313291,2019-01-26,New Jersey,Newark,612 Bergen St,1,3,40.7230982,-74.199241
1186,1310775,2019-01-24,Pennsylvania,State College,1450 S Atherton St,4,1,40.7843394,-77.83994430000001
1187,1310397,2019-01-24,Georgia,Rockmart,319 Williamson St,4,1,33.998184,-85.05966910000001
1188,1309114,2019-01-23,Florida,Sebring,1901 US 27 S,5,0,27.4705304,-81.4584039
1189,1306920,2019-01-20,Florida,Miami,26133 SW 139th Ave,0,4,25.7415677,-80.4201753
1190,1305563,2019-01-19,Pennsylvania,Lebanon,1140 Church St,0,4,40.343537,-76.4315529
1191,1305679,2019-01-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4,35.1106846,-81.6040629
1192,1305516,2019-01-19,Illinois,Chicago,4400 block of W Madison St,0,4,41.881017,-87.73576399999999
1193,1305538,2019-01-19,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,30.2693846,-81.8562012
1194,1305294,2019-01-19,Texas,Houston,7041 Sherman St,3,2,29.7372539,-95.299408
1195,1303486,2019-01-17,Kentucky,Owensboro,940 Audubon Ave,3,1,37.765196,-87.12742279999999
1196,1302060,2019-01-16,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,30.2911022,-81.6257966
1197,1303303,2019-01-16,California,Palmdale,Ranch Center Dr and 40th St W,3,1,34.5833789,-118.2022388
1198,1301778,2019-01-15,Arkansas,Little Rock,5420 Baseline Rd,1,4,34.6693174,-92.3386118
1199,1299680,2019-01-13,Arizona,Phoenix,2445 E Van Buren St,1,5,33.4510169,-112.0280608
1200,1295294,2019-01-06,New Mexico,Roswell,1300 block of W College Blvd,0,4,33.4084747,-104.539651
1201,1292684,2019-01-04,Virginia,Hurt,3197 Shula Dr,3,2,37.0559889,-79.33295199999999
1202,1293054,2019-01-04,California,Torrance,22501 Hawthorne Blvd,3,4,33.8239827,-118.3523128
1203,1292941,2019-01-03,Arizona,Yuma,3800 block of E County 18½ St,1,3,32.6926512,-114.6276916
1204,1291779,2019-01-02,Arkansas,Jonesboro,3516 Galaxy St,1,3,35.8222345,-90.6585807
1205,1289877,2019-01-01,South Carolina,Columbia,1709 Decker Blvd,0,5,34.0437454,-80.941347
1206,1289618,2019-01-01,Florida,Tallahassee,2020 W Pensacola St,0,5,30.4421089,-84.31853869999999
1207,1289686,2018-12-31,Ohio,Cleveland,4462 Denison Ave,3,2,41.4535107,-81.7169169
1208,1288376,2018-12-29,Ohio,Lima,904 S Main St,1,3,40.7261678,-84.105203
1209,1287286,2018-12-28,Missouri,Saint Charles,150 Whetstone Dr,4,1,38.7811442,-90.5635721
1210,1284586,2018-12-24,Louisiana,Lutcher,2176 Main St,2,2,30.039314,-90.701865
1211,1283229,2018-12-23,Missouri,Springfield,1042 W College St,1,6,37.2080649,-93.3050007
1212,1282704,2018-12-22,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,36.1241882,-115.1351839
1213,1279617,2018-12-18,Maryland,Baltimore,3942 Park Heights Ave,0,5,39.3342369,-76.6627714
1214,1277327,2018-12-15,Florida,Miami,239 NW 16th St,0,5,25.7905967,-80.1995148
1215,1277411,2018-12-14,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,38.8431241,-104.7341625
1216,1276091,2018-12-13,Pennsylvania,Philadelphia,4505 N Broad St,0,4,40.0216253,-75.1481877
1217,1276298,2018-12-11,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,31.7529646,-93.09486629999999
1218,1272855,2018-12-09,Wisconsin,Madison,3554 E Washington Ave,0,4,43.115784,-89.32712409999999
1219,1273161,2018-12-08,California,Inglewood,801 S Inglewood Ave,0,5,33.95342360000001,-118.3617976
1220,1272106,2018-12-08,New York,Corona (Queens),89-25 130th St,0,5,40.6991544,-73.820632
1221,1267682,2018-12-01,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,25.7815988,-80.20302099999999
1222,1266937,2018-11-26,Tennessee,Powell,Tammy Dr,0,4,36.052255,-84.0061599
1223,1262814,2018-11-25,Alabama,Demopolis,Floyd St and Field St,2,2,32.5063831,-87.8236929
1224,1263332,2018-11-25,California,Oakland,1000 block of 24th St,0,4,37.8165528,-122.2803282
1225,1263086,2018-11-25,Texas,Houston,4500 block of Yale St,1,3,29.8307438,-95.4009639
1226,1262013,2018-11-23,Florida,Miami,5801 NW 27th Ave,2,5,25.8278675,-80.24064840000001
1227,1261351,2018-11-22,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,41.0290288,-85.1276714
1228,1260525,2018-11-21,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,38.6791297,-90.2415994
1229,1258777,2018-11-19,Colorado,Denver,1200 21st Street,1,4,39.7532337,-104.9906398
1230,1258804,2018-11-19,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,39.9476905,-75.2253042
1231,1258009,2018-11-18,California,Los Angeles (Watts),95th St and Defiance Ave,1,4,33.950688,-118.2453023
1232,1257508,2018-11-16,Arkansas,Little Rock,4405 W 14th St,3,1,34.7385732,-92.3230674
1233,1256435,2018-11-14,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,30.4618915,-91.1414867
1234,1254225,2018-11-13,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,35.4896623,-108.8972011
1235,1254084,2018-11-12,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,35.3068227,-78.5215742
1236,1253361,2018-11-11,Arizona,Globe,598 N Broad St,3,1,33.3999315,-110.7896004
1237,1249561,2018-11-07,California,Thousand Oaks,99 Rolling Oaks Dr,13,2,34.1766157,-118.8748493
1238,1246727,2018-11-03,New York,Watertown,136 Franklin St,0,5,43.9737217,-75.9093278
1239,1247019,2018-11-02,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,33.8603282,-118.1760556
1240,1246489,2018-11-02,Florida,Tallahassee,1950 Thomasville Rd,3,4,30.4672124,-84.2689477
1241,1245703,2018-11-01,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,45.0169129,-93.2966148
1242,1245274,2018-11-01,Missouri,Springfield,906 E Locust St,3,2,37.2271747,-93.28034950000001
1243,1244754,2018-10-31,Michigan,Detroit,19000 block of Langholm St,1,3,42.4342723,-83.0111876
